datetime_et,ts,price,valid_bar,partial_session,label,label_quality,setup_type,score_buy,score_sell,realized_pts,tp_pts,sl_pts,hl_mode,schema
2026-03-22 15:21:59-04:00,1774207319000,6549.25,True,False,-1,3,VAH_REJECTION,10,7,2.25,2.25,1.25,False,3.7.0
2026-03-22 15:23:00-04:00,1774207380000,6548.25,True,False,-1,0,VAH_REJECTION,9,9,2.25,2.25,1.25,False,3.7.0
2026-03-22 15:24:00-04:00,1774207440000,6548.5,True,False,-1,2,VAH_REJECTION,10,8,2.25,2.25,1.25,False,3.7.0
2026-03-22 15:25:00-04:00,1774207500000,6548.25,True,False,-1,2,VAH_REJECTION,10,8,2.25,2.25,1.25,False,3.7.0
2026-03-22 15:25:59-04:00,1774207559000,6547.0,True,False,-1,2,CONFLUENCE_SELL,8,10,2.25,2.25,1.25,False,3.7.0
2026-03-22 15:27:00-04:00,1774207620000,6548.0,True,False,-1,2,VAH_REJECTION,11,9,2.25,2.25,1.25,False,3.7.0
2026-03-22 15:28:00-04:00,1774207680000,6544.75,True,False,0,0,NONE,9,9,-1.25,2.25,1.25,False,3.7.0
2026-03-22 15:28:59-04:00,1774207739000,6545.0,True,False,0,1,BN_LONG_DN,8,9,-5.75,2.25,1.25,False,3.7.0
2026-03-22 15:30:00-04:00,1774207800000,6546.0,True,False,-1,0,NONE,9,9,2.25,2.25,1.25,False,3.7.0
2026-03-22 15:31:00-04:00,1774207860000,6546.25,True,False,-1,2,BN_LONG_UP,10,8,2.25,2.25,1.25,False,3.7.0
2026-03-22 15:31:59-04:00,1774207919000,6545.0,True,False,-1,1,BN_LONG_DN,8,9,2.25,2.25,1.25,False,3.7.0
2026-03-22 15:33:00-04:00,1774207980000,6544.0,True,False,0,2,CONFLUENCE_SELL,8,10,-9.0,2.25,1.25,False,3.7.0
2026-03-22 15:34:00-04:00,1774208040000,6542.75,True,False,1,3,CONFLUENCE_BUY,9,6,2.25,2.25,1.25,False,3.7.0
2026-03-22 15:34:59-04:00,1774208099000,6543.5,True,False,1,2,CONFLUENCE_BUY,9,7,2.25,2.25,1.25,False,3.7.0
2026-03-22 15:36:00-04:00,1774208160000,6545.0,True,False,-1,2,CONFLUENCE_BUY,9,7,2.25,2.25,1.25,False,3.7.0
2026-03-22 15:37:00-04:00,1774208220000,6544.0,True,False,0,0,NONE,8,8,-9.0,2.25,1.25,False,3.7.0
2026-03-22 15:38:00-04:00,1774208280000,6546.0,True,False,-1,1,BN_LONG_UP,9,8,2.25,2.25,1.25,False,3.7.0
2026-03-22 15:38:59-04:00,1774208339000,6544.5,True,False,0,2,CONFLUENCE_BUY,9,7,-5.0,2.25,1.25,False,3.7.0
2026-03-22 15:40:00-04:00,1774208400000,6545.25,True,False,-1,0,NONE,9,9,2.25,2.25,1.25,False,3.7.0
2026-03-22 15:41:00-04:00,1774208460000,6544.5,True,False,0,1,CONFLUENCE_BUY,8,7,-3.5,2.25,1.25,False,3.7.0
2026-03-22 15:41:59-04:00,1774208519000,6545.75,True,False,-1,1,CONFLUENCE_BUY,10,9,2.25,2.25,1.25,False,3.7.0
2026-03-22 15:43:00-04:00,1774208580000,6544.75,True,False,-1,2,CONFLUENCE_SELL,7,9,2.25,2.25,1.25,False,3.7.0
2026-03-22 15:44:00-04:00,1774208640000,6545.0,True,False,-1,0,NONE,7,7,2.25,2.25,1.25,False,3.7.0
2026-03-22 15:44:59-04:00,1774208699000,6539.5,True,False,1,1,VWAP_TRIPLE_BEAR,10,11,2.25,2.25,1.25,False,3.7.0
2026-03-22 15:46:00-04:00,1774208760000,6543.25,True,False,-1,0,NONE,7,7,2.25,2.25,1.25,False,3.7.0
2026-03-22 15:47:00-04:00,1774208820000,6541.5,True,False,0,2,BN_LONG_DN,7,9,1.25,2.25,1.25,False,3.7.0
2026-03-22 15:47:59-04:00,1774208879000,6543.5,True,False,-1,2,BN_LONG_UP,8,6,2.25,2.25,1.25,False,3.7.0
2026-03-22 15:49:00-04:00,1774208940000,6539.25,True,False,0,1,VWAP_TRIPLE_BEAR,8,9,4.0,2.25,1.25,False,3.7.0
2026-03-22 15:50:00-04:00,1774209000000,6540.0,True,False,-1,5,CONFLUENCE_BUY,11,6,2.25,2.25,1.25,False,3.7.0
2026-03-22 15:50:59-04:00,1774209059000,6540.5,True,False,-1,2,CONFLUENCE_BUY,9,7,2.25,2.25,1.25,False,3.7.0
2026-03-22 15:52:00-04:00,1774209120000,6540.5,True,False,-1,3,CONFLUENCE_BUY,9,6,2.25,2.25,1.25,False,3.7.0
2026-03-22 15:53:00-04:00,1774209180000,6535.0,True,False,0,3,VWAP_TRIPLE_BEAR,7,10,18.25,2.25,1.25,False,3.7.0
2026-03-22 15:54:00-04:00,1774209240000,6533.5,True,False,1,1,VWAP_TRIPLE_BEAR,8,7,2.25,2.25,1.25,False,3.7.0
2026-03-22 15:54:59-04:00,1774209299000,6535.5,True,False,1,1,VWAP_TRIPLE_BEAR,7,6,2.25,2.25,1.25,False,3.7.0
2026-03-22 15:56:00-04:00,1774209360000,6538.5,True,False,-1,2,VWAP_TRIPLE_BEAR,8,6,2.25,2.25,1.25,False,3.7.0
2026-03-22 15:57:00-04:00,1774209420000,6535.0,True,False,1,0,VWAP_TRIPLE_BEAR,7,7,2.25,2.25,1.25,False,3.7.0
2026-03-22 15:57:59-04:00,1774209479000,6534.5,True,False,1,1,VWAP_TRIPLE_BEAR,7,6,2.25,2.25,1.25,False,3.7.0
2026-03-22 15:59:00-04:00,1774209540000,6539.5,True,False,0,3,VWAP_TRIPLE_BEAR,10,7,8.0,2.25,1.25,False,3.7.0
2026-03-22 16:00:00-04:00,1774209600000,6540.75,True,False,-1,4,BN_LONG_UP,10,6,2.25,2.25,1.25,False,3.7.0
2026-03-22 16:00:59-04:00,1774209659000,6541.0,True,False,-1,2,CONFLUENCE_BUY,9,7,2.25,2.25,1.25,False,3.7.0
2026-03-22 16:02:00-04:00,1774209720000,6539.25,True,False,0,1,VWAP_TRIPLE_BEAR,8,7,15.25,2.25,1.25,False,3.7.0
2026-03-22 16:03:00-04:00,1774209780000,6538.75,True,False,0,3,VWAP_TRIPLE_BEAR,9,6,15.75,2.25,1.25,False,3.7.0
2026-03-22 16:03:59-04:00,1774209839000,6540.5,True,False,-1,0,NONE,8,8,2.25,2.25,1.25,False,3.7.0
2026-03-22 16:05:00-04:00,1774209900000,6533.75,True,False,1,2,VWAP_TRIPLE_BEAR,6,8,2.25,2.25,1.25,False,3.7.0
2026-03-22 16:06:00-04:00,1774209960000,6542.0,True,False,1,2,BN_LONG_UP,7,5,2.25,2.25,1.25,False,3.7.0
2026-03-22 16:06:59-04:00,1774210019000,6542.75,True,False,1,1,CONFLUENCE_SELL,5,6,2.25,2.25,1.25,False,3.7.0
2026-03-22 16:08:00-04:00,1774210080000,6543.0,True,False,1,1,BN_LONG_UP,8,7,2.25,2.25,1.25,False,3.7.0
2026-03-22 16:09:00-04:00,1774210140000,6543.25,True,False,1,0,NONE,6,6,2.25,2.25,1.25,False,3.7.0
2026-03-22 16:10:00-04:00,1774210200000,6544.75,True,False,1,0,NONE,7,7,2.25,2.25,1.25,False,3.7.0
2026-03-22 16:10:59-04:00,1774210259000,6550.0,True,False,1,2,BN_LONG_UP,9,7,2.25,2.25,1.25,False,3.7.0
2026-03-22 16:12:00-04:00,1774210320000,6552.75,True,False,-1,3,BN_LONG_UP,9,6,2.25,2.25,1.25,False,3.7.0
2026-03-22 16:13:00-04:00,1774210380000,6553.25,True,False,-1,2,CONFLUENCE_BUY,8,6,2.25,2.25,1.25,False,3.7.0
2026-03-22 16:13:59-04:00,1774210439000,6550.5,True,False,-1,3,CONFLUENCE_BUY,8,5,2.25,2.25,1.25,False,3.7.0
2026-03-22 16:15:00-04:00,1774210500000,6546.75,True,False,1,1,VAH_REJECTION,8,7,2.25,2.25,1.25,False,3.7.0
2026-03-22 16:16:00-04:00,1774210560000,6548.5,True,False,1,0,BN_LONG_UP,8,8,2.25,2.25,1.25,False,3.7.0
2026-03-22 16:16:59-04:00,1774210619000,6548.0,True,False,1,1,VAH_REJECTION,7,8,2.25,2.25,1.25,False,3.7.0
2026-03-22 16:18:00-04:00,1774210680000,6548.25,True,False,1,0,VAH_REJECTION,7,7,2.25,2.25,1.25,False,3.7.0
2026-03-22 16:19:00-04:00,1774210740000,6547.5,True,False,1,0,VAH_REJECTION,8,8,2.25,2.25,1.25,False,3.7.0
2026-03-22 16:19:59-04:00,1774210799000,6549.75,True,False,1,1,VAH_REJECTION,9,8,2.25,2.25,1.25,False,3.7.0
2026-03-22 16:21:00-04:00,1774210860000,6553.5,True,False,-1,5,CONFLUENCE_BUY,11,6,2.25,2.25,1.25,False,3.7.0
2026-03-22 16:22:00-04:00,1774210920000,6554.5,True,False,-1,3,BN_LONG_UP,9,6,2.25,2.25,1.25,False,3.7.0
2026-03-22 16:23:00-04:00,1774210980000,6554.5,True,False,-1,4,CONFLUENCE_BUY,9,5,2.25,2.25,1.25,False,3.7.0
2026-03-22 16:23:59-04:00,1774211039000,6551.25,True,False,-1,2,CONFLUENCE_BUY,9,7,2.25,2.25,1.25,False,3.7.0
2026-03-22 16:25:00-04:00,1774211100000,6551.0,True,False,-1,5,BN_LONG_UP,10,5,2.25,2.25,1.25,False,3.7.0
2026-03-22 16:26:00-04:00,1774211160000,6550.25,True,False,-1,5,BN_LONG_UP,10,5,2.25,2.25,1.25,False,3.7.0
2026-03-22 16:26:59-04:00,1774211219000,6548.25,True,False,-1,1,CONFLUENCE_BUY,8,7,2.25,2.25,1.25,False,3.7.0
2026-03-22 16:28:00-04:00,1774211280000,6548.25,True,False,-1,1,CONFLUENCE_BUY,8,7,2.25,2.25,1.25,False,3.7.0
2026-03-22 16:29:00-04:00,1774211340000,6547.75,True,False,-1,0,NONE,8,8,2.25,2.25,1.25,False,3.7.0
2026-03-22 16:29:59-04:00,1774211399000,6548.0,True,False,-1,0,NONE,8,8,2.25,2.25,1.25,False,3.7.0
2026-03-22 16:31:00-04:00,1774211460000,6547.25,True,False,-1,0,NONE,7,7,2.25,2.25,1.25,False,3.7.0
2026-03-22 16:32:00-04:00,1774211520000,6543.5,True,False,-1,2,CONFLUENCE_SELL,6,8,2.25,2.25,1.25,False,3.7.0
2026-03-22 16:32:59-04:00,1774211579000,6541.0,True,False,-1,5,VWAP_TRIPLE_BEAR,6,11,2.25,2.25,1.25,False,3.7.0
2026-03-22 16:34:00-04:00,1774211640000,6538.0,True,False,-1,1,VWAP_TRIPLE_BEAR,7,8,2.25,2.25,1.25,False,3.7.0
2026-03-22 16:35:00-04:00,1774211700000,6535.75,True,False,-1,2,VWAP_TRIPLE_BEAR,9,7,2.25,2.25,1.25,False,3.7.0
2026-03-22 16:35:59-04:00,1774211759000,6532.75,True,False,-1,1,VWAP_TRIPLE_BEAR,8,9,2.25,2.25,1.25,False,3.7.0
2026-03-22 16:37:00-04:00,1774211820000,6531.75,True,False,-1,1,VWAP_TRIPLE_BEAR,7,8,2.25,2.25,1.25,False,3.7.0
2026-03-22 16:38:00-04:00,1774211880000,6532.0,True,False,-1,1,VWAP_TRIPLE_BEAR,9,8,2.25,2.25,1.25,False,3.7.0
2026-03-22 16:39:00-04:00,1774211940000,6531.0,True,False,0,0,VWAP_TRIPLE_BEAR,8,8,-5.25,2.25,1.25,False,3.7.0
2026-03-22 16:39:59-04:00,1774211999000,6529.75,True,False,1,1,VWAP_TRIPLE_BEAR,8,7,2.25,2.25,1.25,False,3.7.0
2026-03-22 16:41:00-04:00,1774212060000,6530.0,True,False,1,1,VWAP_TRIPLE_BEAR,7,8,2.25,2.25,1.25,False,3.7.0
2026-03-22 16:42:00-04:00,1774212120000,6529.0,True,False,1,2,VWAP_TRIPLE_BEAR,6,8,2.25,2.25,1.25,False,3.7.0
2026-03-22 16:42:59-04:00,1774212179000,6533.0,True,False,1,1,VWAP_TRIPLE_BEAR,9,8,2.25,2.25,1.25,False,3.7.0
2026-03-22 16:44:00-04:00,1774212240000,6535.25,True,False,-1,1,VWAP_TRIPLE_BEAR,8,7,2.25,2.25,1.25,False,3.7.0
2026-03-22 16:45:00-04:00,1774212300000,6535.5,True,False,-1,1,VWAP_TRIPLE_BEAR,9,8,2.25,2.25,1.25,False,3.7.0
2026-03-22 16:45:59-04:00,1774212359000,6533.75,True,False,0,1,VWAP_TRIPLE_BEAR,8,9,1.75,2.25,1.25,False,3.7.0
2026-03-22 16:47:00-04:00,1774212420000,6535.5,True,False,-1,4,VWAP_TRIPLE_BEAR,11,7,2.25,2.25,1.25,False,3.7.0
2026-03-22 16:48:00-04:00,1774212480000,6532.75,True,False,0,0,VWAP_TRIPLE_BEAR,8,8,5.0,2.25,1.25,False,3.7.0
2026-03-22 16:48:59-04:00,1774212539000,6534.5,True,False,-1,3,VWAP_TRIPLE_BEAR,10,7,2.25,2.25,1.25,False,3.7.0
2026-03-22 16:50:00-04:00,1774212600000,6534.0,True,False,-1,0,VWAP_TRIPLE_BEAR,9,9,2.25,2.25,1.25,False,3.7.0
2026-03-22 16:51:00-04:00,1774212660000,6532.25,True,False,-1,2,VWAP_TRIPLE_BEAR,7,9,2.25,2.25,1.25,False,3.7.0
2026-03-22 16:51:59-04:00,1774212719000,6529.5,True,False,-1,1,VWAP_TRIPLE_BEAR,7,8,2.25,2.25,1.25,False,3.7.0
2026-03-22 16:53:00-04:00,1774212780000,6529.25,True,False,-1,1,VWAP_TRIPLE_BEAR,9,8,2.25,2.25,1.25,False,3.7.0
2026-03-22 16:54:00-04:00,1774212840000,6526.75,True,False,0,1,VWAP_TRIPLE_BEAR,8,9,11.0,2.25,1.25,False,3.7.0
2026-03-22 16:55:00-04:00,1774212900000,6525.25,True,False,1,1,VWAP_TRIPLE_BEAR,7,8,2.25,2.25,1.25,False,3.7.0
2026-03-22 16:55:59-04:00,1774212959000,6527.5,True,False,-1,1,VWAP_TRIPLE_BEAR,8,9,2.25,2.25,1.25,False,3.7.0
2026-03-22 16:57:00-04:00,1774213020000,6527.5,True,False,-1,1,VWAP_TRIPLE_BEAR,9,8,2.25,2.25,1.25,False,3.7.0
2026-03-22 16:58:00-04:00,1774213080000,6528.25,True,False,-1,1,VWAP_TRIPLE_BEAR,9,8,2.25,2.25,1.25,False,3.7.0
2026-03-22 16:58:59-04:00,1774213139000,6525.75,True,False,0,1,VWAP_TRIPLE_BEAR,9,8,18.75,2.25,1.25,False,3.7.0
2026-03-22 17:00:00-04:00,1774213200000,6524.5,True,False,1,3,VWAP_TRIPLE_BEAR,8,11,2.25,2.25,1.25,False,3.7.0
2026-03-22 17:01:00-04:00,1774213260000,6526.0,True,False,1,0,VWAP_TRIPLE_BEAR,8,8,2.25,2.25,1.25,False,3.7.0
2026-03-22 17:01:59-04:00,1774213319000,6525.0,True,False,1,1,VWAP_TRIPLE_BEAR,8,9,2.25,2.25,1.25,False,3.7.0
2026-03-22 17:03:00-04:00,1774213380000,6527.25,True,False,1,1,VWAP_TRIPLE_BEAR,10,9,2.25,2.25,1.25,False,3.7.0
2026-03-22 17:04:00-04:00,1774213440000,6530.0,True,False,1,2,VWAP_TRIPLE_BEAR,7,9,2.25,2.25,1.25,False,3.7.0
2026-03-22 17:04:59-04:00,1774213499000,6530.25,True,False,1,1,VWAP_TRIPLE_BEAR,9,8,2.25,2.25,1.25,False,3.7.0
2026-03-22 17:06:00-04:00,1774213560000,6535.5,True,False,1,2,VWAP_TRIPLE_BEAR,9,7,2.25,2.25,1.25,False,3.7.0
2026-03-22 17:07:00-04:00,1774213620000,6537.25,True,False,-1,0,VWAP_TRIPLE_BEAR,8,8,2.25,2.25,1.25,False,3.7.0
2026-03-22 17:08:00-04:00,1774213680000,6537.75,True,False,-1,1,VWAP_TRIPLE_BEAR,8,7,2.25,2.25,1.25,False,3.7.0
2026-03-22 17:08:59-04:00,1774213739000,6535.5,True,False,1,0,VWAP_TRIPLE_BEAR,8,8,2.25,2.25,1.25,False,3.7.0
